27397954;markllama/rkt;Godeps/_workspace/src/golang.org/x/net/http2/Dockerfile;git://github.com/markllama/rkt.git;1417461568;623;0;0;217372;User;0;0;0;1;20566;27397954
61905453;zdw/xos;containers/xos/Dockerfile.test;git://github.com/zdw/xos.git;1466786766;0;0;0;60856;User;0;0;0;1;37818;61905453
37269154;resin-io-library/base-images;node/ts4900/debian/6.8/Dockerfile;git://github.com/resin-io-library/base-images.git;1434028963;8;8;8;10923753;Organization;8;23;23;9;6631;37269154
38912349;lucee/lucee-dockerfiles;lucee-nginx/4.5/Dockerfile;git://github.com/lucee/lucee-dockerfiles.git;1436578356;11;10;10;10973141;Organization;11;25;25;16;2661;38912349
24681398;openstack/kolla;docker/zaqar/Dockerfile.j2;git://github.com/openstack/kolla.git;1412166226;220;0;0;324574;Organization;220;473;473;120;83503;24681398
26097657;agonzalezro/docker;docs/sources/examples/postgresql_service.Dockerfile;git://github.com/agonzalezro/docker.git;1414970715;10910;0;0;205176;User;0;0;0;1;66314;26097657
32358033;Samsung-AG/kubernetes;cluster/addons/dns/skydns/Dockerfile;git://github.com/samsung-cnct/kubernetes.git;1426543110;6043;0;0;11511065;Organization;0;0;0;16;151992;32358033
42201960;pebcac/docker;builder/parser/testfiles/json/Dockerfile;git://github.com/pebcac/docker.git;1441822237;10910;0;0;6734137;User;0;0;0;1;249257;42201960
50701804;msabansal/libnetwork;Dockerfile.build;git://github.com/msabansal/libnetwork.git;1454112217;391;0;0;14339337;User;0;0;0;1;10258;50701804
39047780;minidoll/docker;Dockerfile;git://github.com/minidoll/docker.git;1436831932;10910;0;0;8351996;User;0;0;0;1;60010;39047780
47616715;camunda-ci/camunda-docker-ci-consulting-docs;Dockerfile;git://github.com/camunda-ci/camunda-docker-ci-consulting-docs.git;1449568770;0;0;0;8065943;Organization;0;0;0;11;5;47616715
46658158;rgl/docker;builder/dockerfile/parser/testfiles-negative/env_no_value/Dockerfile;git://github.com/rgl/docker.git;1448189041;10910;0;0;43356;User;0;0;0;1;75014;46658158
57177386;royalharsh/grpc;tools/dockerfile/distribtest/node_jessie_x64/Dockerfile;git://github.com/royalharsh/grpc.git;1461717146;1489;0;0;3523733;User;0;0;0;1;84156;57177386
39243157;karthiick/ember-cli;dev/linux/Dockerfile;git://github.com/karthiick/ember-cli.git;1437114051;890;0;0;7686597;User;0;0;0;0;10308;39243157
17670169;dgageot/docker;contrib/desktop-integration/chromium/Dockerfile;git://github.com/dgageot/docker.git;1394631711;10910;2;2;153495;User;1;0;0;0;79164;17670169
42748644;geseib/kubernetes;docs/user-guide/environment-guide/containers/backend/Dockerfile;git://github.com/geseib/kubernetes.git;1442605799;6043;0;0;373754;User;0;0;0;1;109275;42748644
42158095;rhuss/gofabric8;vendor/github.com/openshift/origin/images/openldap/Dockerfile;git://github.com/rhuss/gofabric8.git;1441769466;27;0;0;99080;User;0;0;0;1;70592;42158095
24681398;openstack/kolla;docker/cinder/cinder-api/Dockerfile.j2;git://github.com/openstack/kolla.git;1412166226;220;0;0;324574;Organization;220;473;473;120;83503;24681398
